acct_id,visit_num,visit_dt,clip_views,view_time_sec,total_clip_length_sec,total_course_lngth_sec,courses_viewed,b2b_visit_indicator,page_views,searches
"1,615",14,25/1/18,4,853,853,"67,269",1,0,3,1
"1,615",15,7/2/18,42,"5,718","6,222","507,400",2,0,12,1
"1,615",16,8/2/18,1,451,451,"22,423",1,0,7,0
"1,615",17,10/2/18,11,777,1670,"134,538",1,0,2,0
"1,615",18,11/2/18,36,"6,857","8,030","874,497",1,0,8,0
"1,615",19,12/2/18,35,"5,806","6,186","280,849",2,0,10,4
"1,615",20,13/2/18,12,"2,687","3,968","72,268",1,0,1,0
"1,615",21,14/2/18,15,"3,971","3,971","82,592",1,0,2,0
"1,615",22,15/2/18,12,"2,289","2,322","72,268",1,0,2,0
"1,615",23,17/2/18,35,"8,025","10,003","196,156",1,0,4,0
"1,711",1,13/12/17,42,"5,913","10,041","584,696",1,0,6,5
"1,711",2,9/1/18,48,"8,071","13,196","508,492",2,0,8,4
"1,711",3,10/1/18,52,"13,507","16,308","292,348",1,0,1,2
"1,711",4,15/1/18,46,"7,959","9,328","302,989",5,0,15,2
"1,711",5,16/1/18,30,"4,893","5,931","227,490",1,0,3,0
"1,711",6,17/1/18,7,"2,205","2,581","52,530",1,0,4,0
"1,644",1,12/12/17,19,942,"1,351","222,503",19,1,6,6
"1,644",2,20/12/17,1,78,78,"14,015",1,1,2,5
"1,644",3,23/12/17,2,185,185,"4,777",1,1,2,5
"1,644",4,13/2/18,7,587,587,"38,992",3,1,12,2
"1,644",5,14/2/18,22,"7,326","9,444","65,296",1,1,4,0
"1,644",6,18/2/18,23,"6,730","6,927","171,944",10,1,13,7
"1,644",7,19/2/18,28,"5,792","6,638","322,976",7,1,11,7
"1,644",8,20/2/18,11,"2,774","2,852","135,234",1,1,1,0
"1,644",9,29/3/18,27,"6,288","6,308","331,938",1,1,1,1
"1,644",10,5/4/18,13,"2,408","2,408","213,059",1,1,1,1
"1,644",11,17/4/18,6,401,401,"63,748",5,1,10,2
"2,171",1,10/1/18,26,"2,885","2,903","75,842",1,1,1,7
"2,171",2,15/3/18,1,122,122,"6,225",1,1,4,4
"2,171",3,16/3/18,33,"4,052","5,351","115,803",1,1,1,3
"2,198",1,3/1/18,13,"2,868","3,032","206,713",1,1,4,4
"2,198",2,5/1/18,23,"6,991","7,663","302,119",1,1,4,4
"2,198",3,9/1/18,25,"8,847","11,397","159,010",1,1,6,3
"2,198",4,17/1/18,25,"4,307","6,632","159,010",1,1,2,1
"2,126",1,26/12/17,12,"1,671","1,980","72,635",3,0,8,6
"2,126",2,6/1/18,20,"5,161","5,171","93,148",1,0,3,5
"1,498",1,22/4/18,1,34,34,"6,770",1,1,7,7
"1,933",1,14/12/17,3,619,681,"29,818",1,0,5,4
"1,933",2,18/12/17,8,460,"1,371","54,863",2,1,5,6
"1,933",3,5/1/18,5,432,432,"15,220",1,1,1,6
"1,933",4,10/1/18,5,487,487,"15,220",1,1,5,4
"1,933",5,19/1/18,8,428,900,"55,446",2,1,8,11
"1,891",1,14/12/17,21,"3,684","4,886","226,611",1,1,5,7
"1,891",2,15/12/17,32,"4,734","6,553","616,488",2,1,2,4
"1,891",3,23/1/18,45,"5,237","6,677","336,582",1,1,1,2
"1,891",4,24/1/18,2,612,612,"18,699",1,1,3,4
"1,891",5,2/3/18,61,"7,041","8,255","1,140,639",1,1,2,0
"1,891",6,4/4/18,15,"1,928","2,144","280,485",1,1,2,0
"1,891",7,6/4/18,10,"1,342","1,849","186,990",1,1,4,1
"1,891",8,20/4/18,10,922,"1,272","186,990",1,1,2,0
"1,891",9,27/4/18,16,"1,891","2,277","299,184",1,1,1,0
"1,865",1,14/12/17,38,"2,837","7,560","1,145,776",10,1,17,4
"1,901",1,15/12/17,33,"9,481","9,493","372,284",1,0,1,4
"1,901",2,17/12/17,38,"7,928","8,546","440,592",5,0,10,5
"1,901",3,18/12/17,140,"15,883","19,764","1,034,525",3,0,7,6
"1,901",4,19/12/17,135,"35,655","41,296","1,147,254",2,0,7,4
"1,901",5,20/12/17,24,"5,520","6,315","96,368",1,0,1,0
"1,901",6,21/12/17,44,"8,994","10,416","735,337",7,0,14,9
"1,901",7,22/12/17,27,"6,111","7,045","760,239",1,0,2,3
"1,901",8,23/12/17,25,"5,985","6,087","698,598",1,0,1,0
"1,901",9,26/12/17,15,"2,653","3,007","181,684",2,0,8,9
"1,901",10,27/12/17,23,"6,957","7,623","207,064",1,0,3,1
"1,901",11,30/12/17,3,201,201,"19,548",1,0,6,1
"1,901",12,2/1/18,12,648,722,"68,418",1,0,4,1
"1,901",13,3/1/18,37,"8,592","9,584","694,901",2,0,12,2
"1,901",14,4/1/18,41,"10,432","14,138","510,911",5,0,11,4
"1,901",15,5/1/18,141,"16,083","16,256","1,274,616",4,0,12,2
"1,901",16,6/1/18,99,"13,876","15,260","1,467,337",7,0,16,4
"1,901",17,7/1/18,5,1017,1017,"31,392",1,0,4,0
"1,901",18,8/1/18,41,"5,201","7,280","558,477",4,0,12,4
"1,901",19,9/1/18,37,"9,342","9,440","351,420",3,0,7,4
"1,901",20,10/1/18,26,"7,923","7,942","681,329",4,0,3,4
"1,901",21,11/1/18,39,"8,135","8,432","561,267",1,0,1,0
"1,901",22,12/1/18,47,"7,389","8,533","200,538",5,0,14,2
"1,901",23,14/1/18,8,991,1179,"48,801",2,0,7,4
"1,901",24,19/1/18,19,"4,290","4,855","188,367",2,0,4,0
"1,901",25,20/1/18,8,"2,979","2,979","102,735",1,0,1,0
"1,901",26,21/1/18,56,"13,454","14,183","819,776",6,0,13,3
"1,901",27,22/1/18,52,"10,256","12,438","919,738",2,0,5,0
"1,901",28,23/1/18,56,"10,089","10,229","882,817",3,0,8,2
"1,901",29,24/1/18,29,"6,019","6,677","366,344",3,0,6,2
"1,901",30,25/1/18,98,"14,030","18,244","896,488",7,0,17,2
"1,901",31,30/1/18,1,185,185,"12,955",1,0,2,0
"1,901",32,10/2/18,70,"10,803","11,081","2,122,404",3,0,5,2
"1,901",33,11/2/18,44,"9,978","11,770","391,826",3,0,7,1
"1,901",34,12/2/18,9,"4,314","4,532","84,610",1,0,2,0
"1,901",35,13/2/18,32,"8,162","9,602","210,746",3,0,10,3
"1,901",36,14/2/18,27,"4,136","5,060","305,238",6,0,11,1
"1,901",37,15/2/18,47,"8,727","15,841","406,128",1,0,1,0
"1,889",1,2/1/18,1,79,79,"19,305",1,1,2,4
"2,025",1,15/12/17,3,538,930,"53,424",1,0,1,4
"2,025",2,19/12/17,56,"3,885","6,702","801,360",1,0,1,4
"2,025",3,20/12/17,91,"10,578","11,520","1,308,888",1,0,1,2
"2,025",4,21/12/17,146,"14,390","22,786","2,083,536",1,0,3,1
"2,025",5,22/12/17,12,1161,1404,"106,848",1,0,1,1
"2,025",6,26/12/17,34,"5,403","6,177","1,228,752",1,0,2,0
"2,025",7,27/12/17,50,"6,751","9,052","1,779,373",2,0,7,6
"2,025",8,29/12/17,32,"5,940","10,546","766,369",2,0,6,5
"2,025",9,1/1/18,30,"8,533","12,783","348,282",2,0,9,11
"2,025",10,2/1/18,27,"8,735","9,558","245,715",1,0,5,1
"2,025",11,4/1/18,43,"9,934","14,692","712,367",2,0,9,4
"2,025",12,6/1/18,33,"11,626","14,122","266,910",2,0,5,1
"2,025",13,7/1/18,44,"9,134","13,492","352,254",2,0,7,4
"2,025",14,10/1/18,3,775,1286,"40,732",2,0,10,1
"2,025",15,14/1/18,7,"2,078","2,326","56,080",1,0,2,1
"2,025",16,15/1/18,1,497,497,"14,020",1,0,2,0
"2,025",17,18/1/18,8,1296,"3,185","82,792",2,0,7,4
"2,025",18,19/1/18,5,734,"2,106","42,060",1,0,2,0
"2,025",19,20/1/18,15,"5,810","7,228","112,160",1,0,4,0
"2,025",20,21/1/18,5,"3,987","3,987","42,060",1,0,1,0
"2,025",21,22/1/18,43,"13,709","19,331","359,453",2,0,7,4
"2,025",22,23/1/18,35,"7,488","15,361","331,546",3,0,7,4
"2,025",23,24/1/18,11,"4,404","5,545","104,298",1,0,4,2
"2,025",24,25/1/18,1,595,595,"26,712",1,0,3,0
"2,025",25,28/1/18,34,"7,346","10,928","625,788",1,0,3,0
"2,025",26,29/1/18,24,"6,478","8,152","225,979",1,0,1,0
"2,025",27,30/1/18,42,"9,494","11,162","382,426",1,0,1,0
"2,025",28,31/1/18,29,"6,466","9,937","521,147",3,0,10,1
"2,025",29,3/2/18,27,"7,235","7,891","443,200",2,0,7,0
"2,025",30,4/2/18,41,"5,294","8,136","678,153",1,0,2,0
"2,025",31,5/2/18,27,"7,290","11,862","516,982",2,0,7,2
"2,025",32,6/2/18,39,"7,218","15,523","368,975",3,0,12,1
"2,025",33,8/2/18,17,"4,464","5,352","179,104",2,0,2,0
"2,025",34,9/2/18,11,"2,073","3,045","114,294",1,0,1,0
"2,025",35,13/2/18,5,1429,"3,283","47,313",1,0,2,0
"2,025",36,21/2/18,1,613,613,"26,712",1,0,1,0
"2,025",37,25/2/18,28,"3,858","4,837","152,936",2,0,9,1
"2,025",38,27/2/18,49,"4,724","13,659","545,136",4,0,8,1
"2,025",39,28/2/18,39,"4,169","5,715","99,356",5,0,11,1
"2,025",40,3/3/18,4,1473,1473,"20,772",1,0,8,0
"2,025",41,10/3/18,5,352,473,"13,524",1,0,3,0
"2,025",42,12/3/18,4,761,761,"31,220",2,0,8,1
"2,025",43,16/4/18,1,624,624,"26,712",1,0,7,1
"1,235",1,15/12/17,26,"2,958","6,504","256,602",3,1,8,5
"1,235",2,21/12/17,1,882,882,"22,216",1,1,5,7
"1,235",3,16/1/18,2,1765,1765,"22,216",1,1,6,3
"1,832",1,15/12/17,13,"3,087","5,532","75,075",1,1,1,7
"1,832",2,27/12/17,57,"6,837","7,757","347,576",1,1,6,5
"1,832",3,28/12/17,5,265,445,"15,112",1,1,3,6
"1,832",4,4/1/18,47,"5,777","6,760","121,986",3,1,11,1
"1,832",5,5/1/18,6,"4,412","4,412","30,960",1,1,2,0
"1,832",6,9/1/18,9,"2,554","3,750","82,140",3,1,5,7
"1,832",7,22/1/18,29,"2,393","2,531","195,207",2,1,6,10
"1,832",8,25/1/18,10,"2,798","3,343","116,090",1,1,6,0
"1,832",9,29/1/18,12,"1,876","2,128","50,602",5,1,12,7
"1,832",10,9/2/18,7,"1,699","1,951","75,456",1,1,3,1
"1,832",11,27/3/18,46,"13,185","13,682","555,978",1,1,2,1
"1,832",12,28/3/18,18,"5,369","5,369","219,465",1,1,5,1
"1,832",13,10/4/18,6,584,829,"45,830",2,1,5,1
"1,759",1,18/12/17,31,"4,084","4,357","212,370",2,0,8,8
"1,759",2,19/12/17,12,"2,408","2,408","77,455",1,0,2,7
"1,759",3,21/12/17,67,"10,168","11,188","523,104",2,0,10,2
"1,759",4,3/1/18,30,"6,678","6,896","52,543",2,0,13,4
"1,759",5,4/1/18,3,1170,1170,"6,730",1,0,7,0
"1,759",6,8/1/18,37,"7,102","7,567","310,975",1,0,3,0
"1,759",7,9/1/18,25,"3,177","3,663","218,057",2,0,10,10
"1,759",8,10/1/18,3,438,438,"21,755",2,0,11,11
"1,759",9,11/1/18,13,"2,235","2,250","120,429",1,0,1,0
"1,759",10,12/1/18,18,"3,553","3,564","54,330",1,0,2,1
"1,759",11,13/1/18,23,"3,376","4,236","70,629",1,0,8,1
"1,759",12,14/1/18,34,"4,770","7,127","173,691",2,0,10,4
"1,759",13,7/2/18,18,"4,988","5,770","119,480",2,0,7,4
"1,759",14,8/2/18,1,1335,1335,"11,367",1,0,3,1
"1,759",15,21/2/18,5,843,843,"53,568",1,0,1,1
"1,759",16,10/3/18,22,"3,028","3,028","53,148",1,0,2,0
"1,828",1,27/12/17,42,"6,730","6,897","702,228",2,1,6,7
"1,828",2,28/12/17,42,"7,081","7,448","949,518",1,1,5,7
"1,828",3,29/12/17,45,"6,420","7,655","502,686",1,1,8,4
"1,828",4,30/12/17,2,127,127,"27,927",1,1,1,4
"1,828",5,2/1/18,10,"2,312","2,312","139,635",1,1,7,0
"1,828",6,3/1/18,3,153,153,"83,781",1,1,7,0
"1,828",7,9/1/18,13,"4,538","4,538","58,877",1,1,1,0
"1,828",8,11/1/18,7,"2,024","2,024","54,425",2,1,6,9
"1,828",9,16/1/18,19,"3,735","4,267","530,613",1,1,2,0
"1,828",10,17/1/18,6,"1,311","1,311","139,635",1,1,3,1
"1,828",11,18/1/18,34,"9,307","10,248","781,956",1,1,3,1
"1,828",12,23/1/18,32,"7,871","9,070","726,102",1,1,4,1
"1,828",13,24/1/18,46,"7,002","7,180","207,496",1,1,2,1
"1,828",14,25/1/18,8,1213,"1,801","195,489",1,1,8,1
"1,828",15,28/1/18,1,437,437,"27,927",1,1,2,1
"1,828",16,29/1/18,1,438,438,"27,927",1,1,5,2
"1,828",17,30/1/18,1,439,439,"27,927",1,1,2,0
"1,828",18,7/2/18,2,882,882,"55,854",1,1,3,0
"1,828",19,8/2/18,22,"4,009","4,788","495,486",2,1,13,2
"1,828",20,12/2/18,1,454,454,"26,727",1,1,2,0
"1,828",21,15/2/18,7,"2,085","2,114","38,172",1,1,1,0
"1,828",22,23/2/18,19,"3,086","3,094","113,430",1,1,2,0
"1,828",23,26/2/18,5,"1,394","1,394","30,248",1,1,3,0
"1,828",24,28/2/18,1,360,360,"7,562",1,1,1,0
"1,828",25,1/3/18,17,"4,200","4,790","105,868",1,1,8,0
"1,828",26,2/3/18,1,307,307,"7,562",1,1,3,0
"1,828",27,24/4/18,7,1013,"1,305","24,297",2,1,10,1
"1,828",28,25/4/18,34,"5,177","6,063","110,403",1,1,3,0
"1,755",1,18/12/17,7,"1,567","3,423","111,804",4,1,5,8
"1,453",1,5/2/18,1,261,261,"7,449",1,0,8,4
"1,453",2,7/2/18,7,1182,1286,"29,796",1,0,2,3
"1,782",1,20/12/17,1,132,132,"4,169",1,0,2,6
"1,782",2,22/12/17,21,"3,065","3,407","70,873",1,1,1,6
"1,782",3,26/12/17,25,"4,887","4,887","46,486",2,1,7,2
"1,782",4,28/12/17,12,1795,2330,"20,845",1,1,2,2
"1,782",5,29/12/17,10,1738,"2,508","20,845",1,1,3,0
"1,782",6,1/1/18,22,"2,989","3,878","115,274",2,1,6,9
"1,782",7,2/1/18,9,"1,576","2,044","100,337",2,1,9,8
"1,782",8,3/1/18,2,115,343,"16,190",2,1,2,2
"1,782",9,5/1/18,7,"1,131","1,131","84,147",1,1,3,2
"1,782",10,8/1/18,16,"3,548","3,775","93,881",3,1,10,4
"1,782",11,10/1/18,1,371,371,"6,567",1,1,3,1
"1,782",12,17/1/18,6,"1,510","1,510","54,651",2,1,12,4
"1,782",13,18/1/18,3,579,579,"30,609",2,1,9,2
"1,782",14,9/2/18,67,"4,286","13,612","1,041,415",3,1,9,4
"1,782",15,12/2/18,10,375,1046,"81,512",3,1,8,4
"1,782",16,23/3/18,5,1027,1027,"24,188",1,1,5,0
"1,782",17,26/3/18,2,618,618,"12,094",1,1,5,0
"1,782",18,27/3/18,7,"1,490","1,926","74,692",2,1,6,4
"1,729",1,19/12/17,2,267,267,"10,624",1,1,3,5
"1,729",2,26/12/17,7,"2,730","2,843","51,596",2,1,4,4
"1,729",3,4/1/18,15,"3,585","4,062","32,821",2,1,12,4
"1,729",4,6/4/18,45,"9,010","9,830","127,512",1,1,2,2
"1,729",5,9/4/18,20,"6,448","6,528","70,840",1,1,6,0
"1,729",6,10/4/18,32,"3,123","7,112","544,964",5,1,16,5
"2,006",1,20/12/17,4,165,232,"13,024",1,1,7,6
"2,006",2,21/12/17,16,"2,677","3,008","248,534",3,1,9,4
"2,006",3,22/12/17,20,"9,357","9,372","116,408",1,1,1,2
"2,006",4,26/12/17,45,"7,300","10,712","86,448",2,1,12,4
"2,006",5,27/12/17,96,"11,157","16,539","987,863",5,1,16,1
"2,006",6,28/12/17,19,"2,729","3,071","507,813",1,1,1,0
"2,006",7,29/12/17,32,"10,113","11,880","477,808",2,1,5,3
"2,006",8,2/1/18,8,"1,078","1,287","213,816",1,1,1,0
"2,006",9,3/1/18,9,"1,742","1,950","109,850",3,1,9,0
"2,006",10,5/1/18,4,995,995,"21,704",1,1,1,1
"2,006",11,8/1/18,30,"4,716","6,896","135,650",1,1,2,1
"2,006",12,9/1/18,14,"1,512","1,558","166,642",2,1,8,2
"2,006",13,10/1/18,27,"6,367","6,373","300,828",1,1,2,1
"2,006",14,11/1/18,8,"2,257","2,331","114,772",3,1,7,2
"2,006",15,16/1/18,8,"2,542","3,651","150,164",1,1,2,1
"2,006",16,18/1/18,3,1079,"1,633","64,356",1,1,3,0
"1,352",1,21/12/17,9,"3,222","5,655","35,415",1,1,1,7
"1,352",2,22/12/17,56,"4,710","6,796","206,607",2,1,6,5
"1,352",3,26/12/17,22,"5,475","6,570","72,477",2,1,7,3
"1,352",4,27/12/17,10,"2,915","3,530","39,072",1,1,4,4
"1,352",5,28/12/17,57,"6,888","10,017","556,776",1,1,2,0
"1,352",6,8/1/18,36,"6,343","6,391","313,308",1,1,7,6
"1,352",7,10/1/18,1,326,326,"8,703",1,1,5,2
"1,352",8,17/1/18,18,"1,872","2,958","100,944",1,1,1,0
"1,352",9,24/4/18,14,"1,342","1,741","167,734",1,1,4,5
"1,380",1,22/12/17,32,"7,236","7,411","345,312",1,1,1,4
"1,380",2,25/12/17,8,513,"1,455","75,537",1,1,2,6
"1,380",3,26/12/17,53,"9,352","9,365","823,869",2,1,7,4
"1,380",4,27/12/17,35,"6,501","6,627","781,956",1,1,1,4
"1,380",5,28/12/17,50,"8,346","8,540","698,175",1,1,4,2
"1,380",6,29/12/17,13,"3,013","3,087","363,051",1,1,2,0
"1,380",7,1/1/18,5,978,"1,090","139,635",1,1,1,0
"1,380",8,3/1/18,17,"4,430","4,436","474,759",1,1,1,0
"1,380",9,4/1/18,37,"6,081","6,722","1,399,001",2,1,11,10
"1,380",10,5/1/18,48,"4,559","5,249","444,521",2,1,11,2
"1,380",11,8/1/18,37,"5,839","6,336","257,626",2,1,6,1
"1,380",12,10/1/18,11,"1,969","2,042","60,939",1,1,7,1
"1,380",13,17/1/18,13,"1,986","2,095","206,176",2,1,6,2
"1,380",14,18/1/18,36,"5,215","8,741","473,259",3,1,12,4
"1,380",15,19/1/18,56,"5,800","6,087","945,270",1,1,5,1
"1,380",16,22/1/18,31,"4,520","4,522","410,649",3,1,8,4
"1,380",17,23/1/18,44,"6,977","7,587","747,694",2,1,8,4
"1,380",18,24/1/18,69,"6,565","10,510","1,180,473",2,1,7,4
"1,380",19,25/1/18,31,"3,840","3,853","292,242",2,1,7,2
"1,380",20,26/1/18,6,372,635,"52,515",1,1,1,0
"1,380",21,30/1/18,2,102,251,"21,006",1,1,4,0
"1,380",22,31/1/18,34,"3,650","3,674","283,581",1,1,2,0
"1,380",23,1/2/18,34,"7,787","8,551","271,557",3,1,12,4
"1,380",24,2/2/18,26,"3,964","4,012","599,998",2,1,13,4
"1,380",25,6/2/18,3,623,623,"27,171",1,1,2,0
"1,380",26,7/2/18,43,"6,349","6,349","1,062,687",1,1,3,0
"1,380",27,8/2/18,46,"10,645","11,198","557,874",2,1,9,2
"1,380",28,9/2/18,19,"2,044","2,044","237,915",1,1,2,0
"1,380",29,12/2/18,32,"9,009","9,009","232,500",1,1,2,0
"1,380",30,13/2/18,39,"6,387","7,304","1,080,960",1,1,5,0
"1,380",31,14/2/18,24,"6,920","7,109","101,677",3,1,8,3
"1,380",32,16/2/18,33,"9,061","10,679","274,605",2,1,8,1
"1,380",33,19/2/18,36,"7,854","8,688","849,853",3,1,13,0
"1,380",34,20/2/18,44,"6,147","8,098","925,778",4,1,7,2
"1,380",35,21/2/18,50,"8,301","10,501","640,993",3,1,12,3
"1,380",36,22/2/18,28,"5,976","8,163","742,363",2,1,4,0
"1,380",37,23/2/18,32,"6,079","7,700","672,001",4,1,10,1
"1,380",38,26/2/18,19,"5,240","5,403","139,500",1,1,2,0
"1,380",39,27/2/18,13,"1,691","2,532","141,828",3,1,11,2
"1,380",40,8/3/18,32,"6,729","6,830","217,536",2,1,8,0
"1,380",41,23/3/18,1,114,114,"18,016",1,1,1,0
"1,380",42,28/3/18,6,1047,1065,"43,515",1,1,3,0
"1,380",43,12/4/18,1,351,351,"20,392",1,1,2,0
"1,380",44,13/4/18,1,115,115,"18,016",1,1,2,0
"1,380",45,19/4/18,13,"3,400","3,597","110,942",2,1,10,2
"1,380",46,25/4/18,58,"8,317","10,149","1,123,046",3,1,9,2
"1,380",47,26/4/18,9,"2,191","2,277","93,667",1,1,5,0
"1,554",1,23/12/17,16,1489,"2,419","81,367",1,0,5,8
"1,554",2,24/12/17,52,"3,881","7,035","725,322",3,0,8,6
"1,554",3,25/12/17,37,"3,956","7,188","562,880",1,0,2,6
"1,554",4,30/12/17,22,2482,"5,542","75,456",1,0,3,5
"1,554",5,13/1/18,45,1992,"7,683","229,755",1,0,6,0
"1,554",6,14/1/18,1,228,228,"12,576",1,0,6,1
"1,554",7,19/1/18,1,129,129,"8,468",1,0,1,0
"1,554",8,23/1/18,3,876,906,"17,152",1,0,1,0
"1,923",1,25/12/17,40,"14,076","14,836","696,600",1,0,1,4
"1,923",2,26/12/17,38,"8,194","11,644","892,826",3,0,12,6
"1,923",3,27/12/17,91,"21,969","32,190","1,264,200",1,0,2,6
"1,923",4,28/12/17,41,"10,308","12,862","283,800",1,0,5,3
"1,923",5,29/12/17,48,"8,979","12,567","300,275",5,0,15,8
"1,923",6,30/12/17,19,"1,666","2,758","154,806",2,0,11,5
"1,923",7,31/12/17,57,"13,237","17,592","1,280,340",2,0,8,9
"1,923",8,1/1/18,48,"12,217","13,492","1,222,905",5,0,13,10
"1,923",9,2/1/18,27,"7,932","7,932","458,766",1,0,2,0
"1,923",10,5/1/18,27,"6,256","8,054","382,305",1,0,3,1
"1,923",11,6/1/18,26,"5,803","7,255","435,618",3,0,6,4
"1,923",12,7/1/18,46,"12,711","14,384","1,274,350",1,0,8,1
"1,923",13,12/1/18,3,732,857,"50,974",1,0,3,1
"1,923",14,13/1/18,42,"7,660","9,930","441,499",3,0,6,4
"1,923",15,14/1/18,22,"3,117","3,117","130,716",1,0,1,1
"1,923",16,18/1/18,1,892,892,"16,840",1,0,2,0
"1,923",17,25/1/18,7,"1,931","1,939","56,356",1,0,4,0
"1,923",18,27/1/18,3,1141,1141,"28,178",1,0,4,0
"1,923",19,29/1/18,12,1656,"2,372","149,695",1,0,2,0
"1,923",20,30/1/18,7,300,1635,"76,704",1,0,1,0
"1,923",21,10/2/18,7,1653,1653,"56,356",1,0,2,0
"1,923",22,19/2/18,7,1613,"2,169","56,356",1,0,2,0
"1,923",23,25/2/18,44,"8,487","10,709","584,405",4,0,7,4
"1,923",24,26/2/18,12,"3,104","3,321","113,567",2,0,4,0
"1,923",25,27/2/18,5,"2,788","3,747","49,611",1,0,6,0
"1,923",26,1/3/18,27,"6,157","8,901","205,913",2,0,12,0
"1,923",27,4/3/18,36,"7,136","8,831","186,262",2,0,6,2
"1,923",28,7/3/18,1,1012,1012,"8,468",1,0,3,0
"1,923",29,11/3/18,44,"4,614","5,624","207,099",2,0,8,1
"1,923",30,12/3/18,3,912,1439,"33,074",1,0,3,0
"1,923",31,13/3/18,13,"3,012","3,082","61,237",2,0,9,2
"1,923",32,16/3/18,15,"3,219","4,323","73,046",3,0,7,2
"1,923",33,17/3/18,34,"8,966","10,762","598,445",3,0,14,2
"1,923",34,18/3/18,48,"13,629","16,240","433,500",1,0,3,0
"1,923",35,19/3/18,19,"5,239","5,239","173,400",1,0,4,0
"1,923",36,20/3/18,48,"11,746","13,445","462,411",2,0,4,0
"1,923",37,21/3/18,33,"8,691","15,848","309,864",2,0,6,0
"1,923",38,23/3/18,31,"9,031","9,031","455,478",2,0,5,0
"1,923",39,24/3/18,40,"16,074","19,681","1,232,337",1,0,1,0
"1,923",40,25/3/18,26,"9,656","10,390","781,482",1,0,3,0
"1,923",41,26/3/18,24,"6,917","7,243","360,684",1,0,1,0
"1,923",42,10/4/18,1,640,640,"25,487",1,0,1,0
"1,728",1,24/12/17,128,"8,472","33,471","1,901,214",6,0,14,7
"1,728",2,25/12/17,910,"39,886","208,513","12,069,725",19,0,11,6
"1,728",3,27/12/17,616,"18,388","127,723","5,878,476",5,0,10,5
"1,728",4,28/12/17,37,"4,635","9,701","267,670",1,0,2,4
"1,728",5,29/12/17,21,"3,096","4,644","187,369",1,0,4,0
"1,728",6,1/1/18,375,"7,721","52,674","9,321,076",4,0,7,6
"1,215",1,25/12/17,3,663,663,"40,148",1,0,2,6
"1,215",2,8/1/18,38,"7,040","8,197","271,044",2,0,5,3
"1,215",3,9/1/18,26,"4,863","6,671","96,369",1,0,1,4
"1,215",4,14/1/18,56,"28,492","31,413","469,200",1,0,3,1
"1,215",5,17/2/18,18,"20,673","20,673","187,680",1,0,2,0
"1,215",6,18/2/18,9,"3,346","3,346","187,680",1,0,1,0
"1,661",1,20/4/18,16,1384,"3,651","143,432",3,0,11,6
"2,173",1,1/1/18,8,"1,409","1,409","83,803",2,1,6,7
"2,173",2,7/1/18,1,385,385,"10,369",1,1,5,5
"2,173",3,11/1/18,5,792,1540,"20,738",1,1,3,6
"2,173",4,17/1/18,22,"4,702","5,097","93,321",1,1,1,2
"2,173",5,24/1/18,2,"2,006","2,006","10,369",1,1,4,0
"2,173",6,28/1/18,39,"11,362","14,051","404,391",1,1,1,0
"2,173",7,29/1/18,19,"3,231","3,439","237,955",2,1,13,11
"2,173",8,30/1/18,20,"4,943","5,295","258,560",1,1,1,0
"2,173",9,31/1/18,11,"2,306","2,313","128,544",2,1,5,1
"2,173",10,2/2/18,12,"3,350","3,360","129,280",1,1,2,1
"2,173",11,3/2/18,13,"1,955","4,393","140,500",2,1,3,1
"2,173",12,4/2/18,23,"2,543","6,063","244,193",2,1,11,2
"2,173",13,5/2/18,14,"2,568","3,282","137,868",1,1,1,1
"2,173",14,6/2/18,6,1112,1138,"56,100",1,1,1,1
"2,173",15,10/2/18,7,"3,626","3,626","68,934",1,1,5,1
"2,173",16,11/2/18,5,882,942,"45,956",1,1,7,0
"2,173",17,12/2/18,18,"3,565","3,565","91,009",2,1,10,4
"2,173",18,13/2/18,66,"5,026","5,528","853,512",1,1,3,0
"2,173",19,14/2/18,18,"2,790","3,042","110,898",3,1,10,4
"2,173",20,22/2/18,3,700,719,"19,070",2,1,8,4
"2,173",21,3/3/18,7,"2,428","3,040","63,141",2,1,6,2
"2,173",22,4/3/18,16,"3,485","4,865","149,357",1,1,2,0
"2,173",23,5/3/18,26,"3,158","5,409","482,538",1,1,5,0
"2,173",24,6/3/18,11,"4,326","4,326","103,401",1,1,4,0
"2,173",25,10/3/18,24,"3,717","4,721","216,905",2,1,8,1
"2,173",26,11/3/18,30,"4,581","6,712","273,965",2,1,12,2
"2,173",27,13/3/18,9,1099,"1,522","79,884",1,1,2,0
"2,173",28,15/3/18,29,"5,519","7,761","262,707",2,1,11,1
"2,173",29,16/3/18,16,"2,986","3,620","166,788",2,1,14,1
"2,173",30,18/3/18,5,1159,"1,401","50,410",2,1,8,1
"2,173",31,23/3/18,11,797,"2,597","102,708",1,1,4,0
"2,173",32,24/3/18,19,"1,876","3,669","205,597",5,1,12,2
"2,173",33,25/3/18,5,"1,350","1,350","45,648",1,1,3,0
"2,173",34,26/3/18,11,"1,891","2,098","102,708",1,1,1,0
"2,173",35,7/4/18,5,767,1237,"45,648",1,1,2,0
"2,173",36,8/4/18,15,"3,298","3,298","140,670",2,1,8,1
"2,173",37,17/4/18,26,"3,652","4,186","381,640",1,1,2,0
"2,173",38,20/4/18,37,"5,613","5,845","303,894",2,1,4,0
"2,173",39,22/4/18,3,688,688,"70,479",1,1,4,0
